text,label
"[COMPANY] V (V)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.83 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 14.5).
[PRICE] Price action: up 1.4% last 7 days (weak signal). Volume: +14.7% vs average.",1
"[COMPANY] V (V)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.83 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 13.3).
[PRICE] Price action: up 2.1% last 7 days (moderate signal). Volume: +9.9% vs average.",2
"[COMPANY] V (V)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.83 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.5).
[PRICE] Price action: up 0.2% last 7 days (weak signal). Volume: -8.5% vs average.",1
"[COMPANY] V (V)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.83 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 13.8).
[PRICE] Price action: down 2.5% last 7 days (moderate signal). Volume: +51.6% vs average.",1
"[COMPANY] V (V)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.83 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 19.3).
[PRICE] Price action: up 1.4% last 7 days (weak signal). Volume: -2.3% vs average.",0
"[COMPANY] V (V)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.83 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 14.2).
[PRICE] Price action: up 1.7% last 7 days (weak signal). Volume: +38.1% vs average.",1
"[COMPANY] V (V)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.83 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 12.3).
[PRICE] Price action: up 0.9% last 7 days (weak signal). Volume: +24.1% vs average.",1
"[COMPANY] V (V)
[NEWS] 21 news articles published in past 7 days. overall sentiment: mixed. Recent headlines: The Single Biggest Threat to This Unstoppable Warren Buffett Stock Might Surprise You; Should You Buy Visa Stock Hand Over Fist in 2024?; I Reveal ....
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.83 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 13.3).
[PRICE] Price action: up 0.6% last 7 days (weak signal). Volume: -7.5% vs average.",1
"[COMPANY] V (V)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.83 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 14.0).
[PRICE] Price action: up 1.9% last 7 days (weak signal). Volume: +1.5% vs average.",2
"[COMPANY] V (V)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.83 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 14.4).
[PRICE] Price action: up 1.1% last 7 days (weak signal). Volume: +12.2% vs average.",1
"[COMPANY] V (V)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.83 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 19.2).
[PRICE] Price action: down 2.3% last 7 days (moderate signal). Volume: +20.4% vs average.",1
"[COMPANY] V (V)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.83 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 12.4).
[PRICE] Price action: up 1.6% last 7 days (weak signal). Volume: +30.2% vs average.",1
"[COMPANY] V (V)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.83 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 12.7).
[PRICE] Price action: down 1.6% last 7 days (weak signal). Volume: +11.9% vs average.",1
"[COMPANY] V (V)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.83 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 13.1).
[PRICE] Price action: up 0.8% last 7 days (weak signal). Volume: -5.0% vs average.",1
"[COMPANY] V (V)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.83 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 15.2).
[PRICE] Price action: up 2.7% last 7 days (moderate signal). Volume: -20.3% vs average.",1
"[COMPANY] V (V)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.83 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.6).
[PRICE] Price action: up 0.6% last 7 days (weak signal). Volume: -18.8% vs average.",2
"[COMPANY] V (V)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.83 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 20.6).
[PRICE] Price action: up 1.6% last 7 days (weak signal). Volume: +7.4% vs average.",0
"[COMPANY] V (V)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.83 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.1).
[PRICE] Price action: up 0.6% last 7 days (weak signal). Volume: -6.7% vs average.",1
"[COMPANY] V (V)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.83 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 13.8).
[PRICE] Price action: up 2.1% last 7 days (moderate signal). Volume: -9.7% vs average.",1
"[COMPANY] PG (PG)
[NEWS] 17 news articles published in past 7 days. overall sentiment: mixed. Recent headlines: Stocks To Watch: Economic Reports, Earnings Blockbusters And Political Minefields Lie Ahead Next Week; Defense Wins Ballgames; 3 Top Picks for a De....
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 18.4).
[PRICE] Price action: down 0.8% last 7 days (weak signal). Volume: +13.1% vs average.",1
"[COMPANY] PG (PG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 18.2).
[PRICE] Price action: up 0.3% last 7 days (weak signal). Volume: -15.7% vs average.",0
"[COMPANY] PG (PG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: bearish, high volatility (VIX: 26.1).
[PRICE] Price action: up 3.1% last 7 days (moderate signal). Volume: +24.7% vs average.",1
"[COMPANY] PG (PG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 17.1).
[PRICE] Price action: up 0.0% last 7 days (weak signal). Volume: -1.7% vs average.",2
"[COMPANY] PG (PG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 17.1).
[PRICE] Price action: up 0.5% last 7 days (weak signal). Volume: -0.1% vs average.",1
"[COMPANY] PG (PG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 14.5).
[PRICE] Price action: up 1.4% last 7 days (weak signal). Volume: +3.3% vs average.",0
"[COMPANY] PG (PG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.3).
[PRICE] Price action: up 0.8% last 7 days (weak signal). Volume: +5.6% vs average.",1
"[COMPANY] PG (PG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.5).
[PRICE] Price action: down 1.5% last 7 days (weak signal). Volume: +6.6% vs average.",2
"[COMPANY] PG (PG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.8).
[PRICE] Price action: up 0.4% last 7 days (weak signal). Volume: +21.5% vs average.",1
"[COMPANY] PG (PG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 19.3).
[PRICE] Price action: up 0.9% last 7 days (weak signal). Volume: +4.4% vs average.",0
"[COMPANY] PG (PG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 14.2).
[PRICE] Price action: up 0.9% last 7 days (weak signal). Volume: +13.3% vs average.",2
"[COMPANY] PG (PG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 12.3).
[PRICE] Price action: down 0.8% last 7 days (weak signal). Volume: +24.0% vs average.",0
"[COMPANY] PG (PG)
[NEWS] 11 news articles published in past 7 days. overall sentiment: mixed. Recent headlines: 2 Former Warren Buffett Stocks That Stand Out as Stong Buys in 2024; Stagflation In 2024? Red Sea Crisis Could Trigger Domino Effect For Global Cos....
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.3).
[PRICE] Price action: up 1.3% last 7 days (weak signal). Volume: -10.5% vs average.",1
"[COMPANY] PG (PG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 14.0).
[PRICE] Price action: down 1.0% last 7 days (weak signal). Volume: +1.2% vs average.",2
"[COMPANY] PG (PG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 14.4).
[PRICE] Price action: up 0.6% last 7 days (weak signal). Volume: +21.1% vs average.",1
"[COMPANY] PG (PG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 19.2).
[PRICE] Price action: down 0.4% last 7 days (weak signal). Volume: +7.4% vs average.",0
"[COMPANY] PG (PG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 12.4).
[PRICE] Price action: up 0.9% last 7 days (weak signal). Volume: +8.7% vs average.",2
"[COMPANY] PG (PG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 12.7).
[PRICE] Price action: down 0.3% last 7 days (weak signal). Volume: +6.0% vs average.",1
"[COMPANY] PG (PG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.1).
[PRICE] Price action: down 1.2% last 7 days (weak signal). Volume: +5.5% vs average.",1
"[COMPANY] PG (PG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 15.2).
[PRICE] Price action: down 1.7% last 7 days (weak signal). Volume: -0.6% vs average.",1
"[COMPANY] PG (PG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 6 Buy, 5 Hold, 1 Sell (12 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.67 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.6).
[PRICE] Price action: down 1.1% last 7 days (weak signal). Volume: -8.6% vs average.",2
